SATKER,DINAS KESEHATANANY,,,,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,,,
,,,,,,,,,,,,,
Provinsi,Kota,SATKER,SKPD,Gudang,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19301,408.,2020-11-13,"Haloperidol tablet 1,5 MG harga 2",Tablet,6300,143,900900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16829,409.,2020-01-02,Handscoon Steril 7 dan 7.5,pcs,250,8032,2008000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22041,410.,2020-09-28,Hansanitizer Spray 100 ML,Botol,2447,22000,53834000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,534,413.,2020-01-02,"Hidrokortison krim 2,5 %",Tube,643,2533,1628719
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16781,414.,2020-01-02,Hidrox Air Untuk Oksigen,Botol,32,56000,1792000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21008,415.,2020-11-26,IBU PROFEN SUSP 100 MG / 5 ML,Botol,2800,2858,8002400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20838,416.,2020-09-15,IBUPROFEN SUSPENSI 200 MG / 5 ML,Botol,264,5414,1429296
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16647,417.,2020-01-02,IBUPROFEN SUSPENSI 200 MG/5 ML,Botol,300,5687,1706100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20170,418.,2020-01-02,IBUPROFEN TAB 400 mg,Tablet,500,440,220000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16650,419.,2020-01-02,ICHTYOL,Botol,49,6600,323400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20039,420.,2020-01-02,INFUSION SET (ANAK),pcs,390,5104,1990560
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20040,421.,2020-01-02,INFUSION SET (ANAK) pcs,pcs,55,10406,572330
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20041,422.,2020-01-02,INFUSION SET (DEWASA),pcs,500,4756,2378000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16651,424.,2020-01-02,ISONIAZID TABLET 300 MG,Tablet,6500,174,1131000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16734,425.,2020-01-02,Infusion set Dewasa,pcs,200,6618,1323600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16735,426.,2020-01-02,Infusion set Dewasa Harga 2,pcs,850,4756,4042600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16736,427.,2020-01-02,Infusion set Dewasa Harga 3,pcs,500,7321,3660500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,6255,428.,2020-07-15,Instance Gel 4L,doz,12,144060,1728720
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,9449,429.,2020-07-15,Instance Gel 500 ML,Botol,61,38416,2343376
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20188,430.,2020-01-02,JAYAMAS BESMED MAXIFLOW DEWASA,Buah,341,15585,5314485
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20189,431.,2020-01-02,JAYAMAS BESMED MAXIFLOW DEWASA (MASKER OKSIGEN),Buah,4,15577,62308
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20184,432.,2020-01-02,JAYAMAS ONEMED KASA HYDROPHIL STERIL uk.16 X 16,box,1170,9200,10764000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20185,433.,2020-01-02,JAYAMAS ONEMED KASA KOMPRES STERIL 40 X 40,pcs,700,1840,1288000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20181,434.,2020-01-02,JAYAMAS ONEMED POVIDONE IODINE 300 MI,Botol,207,21600,4471200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18353,435.,2020-01-02,JAYAMAS ONEMED SAFETY BOK,box,500,18073,9036500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20196,436.,2020-01-02,JAYAMAS ONEMED SOFTPAD 60 X 90 cm (NON STERIL),box,490,47868,23455320
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20182,437.,2020-01-02,"JAYAMAS STERA SYRINGE 2,5 CC",pcs,3000,747,2241000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18352,438.,2020-01-02,JAYAMAS SUPERLIFE NITRILE L,kotak,9,59300,533700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16738,439.,2020-01-02,Jarum Insulin,pcs,7,208300,1458100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20682,441.,2020-01-02,KACA SLIDE,kotak,20,23047,460940
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19996,442.,2020-01-02,KALIUM GLUKONAS INJ,Ampul,240,10351,2484240
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16655,443.,2020-10-22,KARBAMAZEPIN TABLET 200 MG,Tablet,6300,250,1575000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18328,444.,2020-01-02,KARBAMAZEPIN TABLET 200 MG HARGA 2,Tablet,100,234,23400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18397,445.,2020-01-02,KASA 4 X 10 CM,pcs,18100,668,12090800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18398,446.,2020-01-02,KASA 4 X 5 CM,pcs,74700,334,24949800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18399,447.,2020-01-02,KASA KOTAK 16 X 16,pcs,1200,8198,9837600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21015,448.,2020-01-02,KETOKONAZOL KRIM 2%,Ampul,1575,2577,4058775
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21015,449.,2020-12-28,KETOKONAZOL KRIM 2%,Ampul,675,2577,1739475
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21020,450.,2020-01-02,KETOKONAZOL TABLET 200 mg,Tablet,24250,305,7396250
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16658,451.,2020-11-26,KLINDAMICIN KAPSUL 150 MG,Tablet,19000,858,16302000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21045,452.,2020-12-23,KLOBAZAM TABLET 10 mg,Tablet,3800,916,3480800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18329,453.,2020-01-02,KLORAMFENIKOL KAPSUL500 MG HARGA 2,Tablet,14100,1254,17681400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18333,454.,2020-01-02,KLORAMPENICOL SUSPENSI HARGA 1,Botol,400,4982,1992800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18332,455.,2020-01-02,KLORAMPENICOL SUSPENSI HARGA 2,Botol,350,4000,1400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18340,456.,2020-01-02,KLORAMPENICOL TETES MATA HARGA 1,Botol,50,3850,192500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18341,457.,2020-01-02,KLORAMPENICOL TETES MATA HARGA 2,Botol,600,8400,5040000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19305,458.,2020-11-13,KLORPROMAZIN HCL TABLET SALUT 100 MG HARGA 2,Tablet,6000,521,3126000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16667,459.,2020-01-02,KLORPROMAZIN HCL TABLET SALUT 25 MG,Tablet,113500,75,8512500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18912,460.,2020-11-13,KLOZAPIN 25 mg,Tablet,9000,4400,39600000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20202,461.,2020-01-02,KODEIN TABLET 10 MG,Tablet,2600,657,1708200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20202,462.,2020-11-26,KODEIN TABLET 10 MG,Tablet,2300,657,1511100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21035,463.,2020-01-02,KOTRIMOKSAZOL 240 mg,Tablet,3027,2052,6211404
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20029,464.,2020-01-02,KOTRIMOKSAZOL DEWASA TAB,Tablet,6300,125,787500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22159,465.,2020-10-22,KOTRIMOKSAZOL SUSPENSI 240 MG TAB,Botol,1200,2190,2628000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17229,466.,2020-10-22,Kalsium Laktat (Klak) Tablet 500 mg,Tablet,208800,63,13154400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16740,467.,2020-01-02,Kapas Pembalut Absorben 250 gram Harga 2,pcs,120,25750,3090000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19508,470.,2020-01-02,Kasa kompres 40/40 steril,pcs,1000,2088,2088000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20982,471.,2020-01-02,Kelambu (BKS),Bungkus,100,61077,6107700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,531,472.,2020-01-02,Kloramfenikol Salep Mata 1%,Tube,288,1925,554400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,618,473.,2020-11-13,Klorpromazin 100 mg,Tablet,19000,519,9861000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1564,474.,2020-11-26,Kodein HCL Tablet 20 MG,Tablet,500,4044,2022000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1554,475.,2020-11-26,Kombinasi Ergotamin 1 MG,Tablet,17700,272,4814400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19204,478.,2020-10-22,Kotrimoksazol Tab 480 mg,Tablet,51800,133,6889400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18852,479.,2020-01-02,"LACTULOSA sir 3,335 g/5 ml (G)",Botol,70,15060,1054200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16671,480.,2020-01-02,LEVOPAR TABLET,Tablet,100,1650,165000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16672,481.,2020-01-02,LIDOKAIN INJEKSI,Ampul,600,929,557400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22211,482.,2020-11-13,LODOMER 5 MG/ML INJEKSI (HALOPERIDOL),Ampul,2,14961,29922
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20171,483.,2020-01-02,LOPERAMID TAB 2 Mg,Tablet,6900,198,1366200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21042,484.,2020-01-02,LORATADINE TABLET 10 mg,Tablet,36800,136,5004800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,9119,485.,2020-12-28,LYSE,Galon,2,2585000,5170000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22163,488.,2020-10-13,MASKER KAIN SASIRANGAN,pcs,250,10000,2500000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19147,491.,2020-01-02,"METHYLERGOMETRINE TABLET 0,125 mg",Tablet,2400,243,583200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20213,492.,2020-12-28,METHYLPREDNISOLONE 4 MG TABLET QUANTUM LABS,Tablet,19400,148,2871200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16680,493.,2020-01-02,"METILERGOMETRIN MALEAT INJ 0,200 MG-1 ML HARGA 1",ampul,200,3278,655600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16681,494.,2020-01-02,"METILERGOMETRIN MALEAT INJ 0,200 MG-1 ML HARGA 2",Ampul,385,3399,1308615
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16682,495.,2020-01-02,"METILERGOMETRIN MALEAT INJ 0,200 MG-1 ML HARGA 3",Ampul,300,2684,805200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20172,496.,2020-01-02,METRONIDAZOLE 500 MG TABLET KF,Tablet,900,638,574200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,2748,497.,2020-09-08,METRONIDAZOLE INFUS HJ,Botol,1000,8250,8250000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18344,499.,2020-01-02,MICONAZOLE CREAM 2%,Tube,84,3926,329784
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18344,500.,2020-01-02,MICONAZOLE CREAM 2%,Tube,900,3926,3533400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18344,501.,2020-11-26,MICONAZOLE CREAM 2%,Tube,3504,3926,13756704
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16685,502.,2020-01-02,MINIASPI / ASETOSAL 80 MG HARGA 1,Tablet,4800,123,590400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16686,503.,2020-01-02,MINIASPI / ASETOSAL 80 MG HARGA 2,Tablet,20100,99,1989900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1552,505.,2020-11-26,Magnesium Chloride,Ampul,5240,3116,16327840
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21399,506.,2020-07-15,Masker N95 3M,Buah,443,137500,60912500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16751,507.,2020-01-02,Masker N95 Harga 3,pcs,1262,21000,26502000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16832,509.,2020-01-02,Masker Sensi,pcs,41850,506,21176100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16833,510.,2020-01-02,Maxter Steril,Pasang,1000,4400,4400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16796,511.,2020-01-02,Mersibion 5000 inj,Vial,300,4840,1452000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,627,512.,2020-11-26,"Metilergometrin Maleat tab salut 0,125 mg",Tablet,2200,759,1669800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,591,513.,2020-12-28,NATRIUM DIKLOFENAK 50 MG TABLET PHAPROS,Tablet,132500,155,20537500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18346,514.,2020-01-02,NISTATIN 500.000 TABLET SALUT HARGA 2,Tablet,200,910,182000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21017,517.,2020-01-02,"Nacl 0,9 % / SODIUM CHLORIDE 0,9% 500 ml",Botol,20,6840,136800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21017,518.,2020-09-08,"Nacl 0,9 % / SODIUM CHLORIDE 0,9% 500 ml",Botol,140,6840,957600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17233,519.,2020-12-28,Natrium Diklopenak Tablet 25 mg,Tablet,112600,162,18241200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,715,520.,2020-12-28,Nistatin Vaginal tab 100.000 UI,Tablet,900,688,619200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16617,521.,2020-01-02,Novorapid,Botol,10,87000,870000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16619,523.,2020-01-02,OFLOXACIN 400 MG,Tablet,5350,700,3745000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20693,524.,2020-01-02,OKSITETRASIKLIN TETES MATA,kotak,8,65000,520000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16620,525.,2020-12-23,OKSITOSIN INJEKSI 10 IU/ML-1 ML,Ampul,100,11232,1123200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18347,526.,2020-01-02,OKSITOSIN INJEKSI 10 IU/ML-1ML HARGA 2,Ampul,200,1232,246400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21029,527.,2020-01-02,OMEPRAZOL TAB 20 mg,Tablet,176160,147,25895520
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18914,528.,2020-01-02,ONDANSENTRON 2 mgh/ml,Ampul,1380,1198,1653240
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17189,529.,2020-01-02,ONDANSENTRON 8 mg Tablet,Tablet,480,404,193920
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20013,530.,2020-01-02,ONE SCRUB /ASEPTIC GEL BTL,Botol,1,81563,81563
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20194,531.,2020-01-02,ONEMED INFUSION TYPE Y ( ANAK),pcs,138,7129,983802
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20195,532.,2020-01-02,ONEMED INFUSION TYPE Y ANAK,pcs,12,7124,85488
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17749,533.,2020-01-02,ONEMED PLESTERIN BULAT NON WOVEN,box,256,35000,8960000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,3482,534.,2020-12-03,ONESCRUB 4%,Botol,500,68750,34375000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20685,535.,2020-01-02,ORALIT,kotak,1812,26300,47655600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,862,537.,2020-11-26,Oksitetrasiklin salep mata  1 %,Tube,1325,3624,4801800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16767,539.,2020-01-02,One Scrub / Aseptic gel,Botol,22,25333,557326
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20176,540.,2020-01-02,PAPAVERINE TAB,Tablet,3700,253,936100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21038,542.,2020-01-02,PARACETAMOL DROPS 100 mg / ml,Botol,56,7646,428176
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21038,543.,2020-11-26,PARACETAMOL DROPS 100 mg / ml,Botol,6608,7646,50524768
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22160,544.,2020-10-13,PARAFILM 4X125 FIT,roll,10,890000,8900000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18370,545.,2020-01-02,PARASETAMOL TABLET 500 MG,Tablet,179900,60,10794000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18371,546.,2020-01-02,PARASETAMOL TABLET 500 MG HARGA 2,Tablet,3300,49,161700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20177,549.,2020-01-02,PIRACETAM TAB 400 mg,Tablet,500,2200,1100000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21294,551.,2020-01-02,PIRIDOKSIN HCL TAB 10 mg,Tablet,1400,150,210000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21294,552.,2020-11-26,PIRIDOKSIN HCL TAB 10 mg,Tablet,139600,150,20940000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18381,553.,2020-01-02,PIRIDOKSIN HCL TABLET 10 MG,Tablet,3000,33,99000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18382,554.,2020-01-02,PIRIDOKSIN HCL TABLET 10 MG HARGA 2,Tablet,38000,141,5358000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21027,555.,2020-01-02,POLIFIX 5 cm X 1 M,pcs,175,8550,1496250
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18846,556.,2020-11-26,PREDNISON 5 MG,Tablet,134800,79,10649200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19002,557.,2020-01-02,PROKAIN BENZIL PENISILIN 3 JUTA IU / VIAL INJEKSI,Vial,250,7910,1977500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21012,558.,2020-01-02,PROPANOLOL HYDROCHLORIDE TABLET 10 mg,Tablet,800,63,50400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21012,559.,2020-11-26,PROPANOLOL HYDROCHLORIDE TABLET 10 mg,Tablet,400,63,25200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18383,560.,2020-01-02,PROPILTIOURASIL TABLET 100 MG,Tablet,200,319,63800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20035,561.,2020-01-02,PROPRANOLOL HCL TAB 10 mg,Tablet,700,69,48300
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,908,562.,2020-01-02,Papaverin  40 mg,Tablet,6300,125,787500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22004,563.,2020-08-25,Paracetamol Syrup 125 mg/5ml,Botol,4800,6000,28800000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,3866,564.,2020-01-02,Paracetamol Tab,Tablet,1700,51,86700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16691,565.,2020-08-25,Paracetamol Tablet 500 mg Harga 1,Tablet,500000,250,125000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16771,567.,2020-01-02,Pehacain injeksi,kotak,2200,3113,6848600
